timestamp,PS_P-001,PE_P-001,T_P-001,H_P-001,PS_P-002,PE_P-002,T_P-002,H_P-002,PS_P-003,PE_P-003,T_P-003,H_P-003,PS_P-004,PE_P-004,T_P-004,H_P-004,PS_P-005,PE_P-005,T_P-005,H_P-005,PS_P-006,PE_P-006,T_P-006,H_P-006,PS_P-007,PE_P-007,T_P-007,H_P-007,PS_P-008,PE_P-008,T_P-008,H_P-008,PS_P-009,PE_P-009,T_P-009,H_P-009,PS_P-010,PE_P-010,T_P-010,H_P-010
2026-02-07 19:24:00,117.45,115.11,24.3,42.96,116.99,113.04,24.35,42.14,115.57,114.98,23.67,41.55,116.27,114.58,23.2,43.4,116.84,115.23,24.16,43.95,113.89,112.93,24.05,41.25,117.94,117.48,24.46,41.85,116.78,116.91,22.69,40.92,113.67,112.15,23.55,42.59,113.35,108.51,22.31,43.11
2026-02-07 19:25:00,114.33,112.53,24.34,42.44,117.67,115.54,23.42,43.34,117.92,115.15,24.03,42.57,117.34,118.14,23.3,41.66,114.23,113.96,23.53,41.67,117.68,115.38,24.53,40.68,115.5,111.87,23.44,41.57,115.37,115.5,25.21,41.62,115.59,118.82,23.65,41.78,113.13,110.8,23.81,42.78
2026-02-07 19:26:00,116.72,116.7,23.33,41.61,117.94,114.93,23.65,42.7,118.37,118.79,23.43,40.55,111.99,109.34,25.39,44.24,113.4,110.11,24.26,41.55,115.09,114.97,24.66,42.4,114.32,113.25,23.57,43.23,116.7,116.77,23.31,44.87,113.33,112.66,23.74,42.95,113.32,111.83,24.3,40.68
2026-02-07 19:27:00,119.44,120.41,24.38,43.15,119.88,120.36,23.13,42.56,119.51,118.92,23.15,41.25,116.21,116.1,24.19,45.06,119.58,117.92,23.31,41.88,114.11,112.21,24.0,42.45,110.79,108.47,24.05,43.73,113.26,111.89,23.28,40.5,111.03,109.51,23.96,41.08,112.56,112.42,23.14,41.07
2026-02-07 19:28:00,118.82,118.19,23.66,42.34,116.85,114.33,25.96,41.72,117.91,115.63,24.0,45.81,117.46,115.53,23.37,43.95,112.76,114.52,23.09,42.87,112.56,112.35,22.6,42.62,115.36,117.35,24.92,43.07,114.22,113.33,24.31,43.23,113.27,110.6,23.29,41.73,115.23,114.43,24.9,42.09
2026-02-07 19:29:00,120.23,118.77,23.43,41.53,118.87,116.31,23.87,39.41,117.26,114.09,24.87,41.53,117.65,115.07,23.36,40.1,115.55,113.31,23.94,40.44,115.97,115.89,24.32,42.18,112.99,110.9,24.06,41.06,114.65,112.36,23.59,42.4,117.89,113.19,23.43,39.83,110.06,109.19,24.41,40.9
2026-02-07 19:30:00,119.79,119.24,22.92,44.78,117.17,117.88,22.45,42.26,118.23,116.47,23.44,42.26,118.47,115.73,24.27,42.45,112.68,111.17,23.81,43.5,114.35,113.95,24.22,44.84,117.8,114.23,23.95,39.55,113.52,109.19,25.2,40.56,112.94,111.68,23.58,42.48,113.74,112.39,24.84,43.47
2026-02-07 19:31:00,117.92,117.29,23.57,41.25,117.43,117.83,23.44,41.35,117.33,117.41,23.05,39.98,114.61,111.0,25.14,43.01,114.22,112.98,23.59,42.56,116.72,116.21,22.94,39.99,116.23,117.71,23.19,41.71,113.05,110.63,23.69,43.34,116.1,114.74,24.02,43.71,111.38,109.08,24.76,42.45
2026-02-07 19:32:00,116.19,113.55,23.94,40.66,118.91,120.77,24.12,42.96,118.87,118.37,22.74,41.39,115.68,111.39,22.76,41.08,116.77,116.35,24.21,40.4,115.98,113.34,23.96,44.38,114.09,113.98,22.68,38.68,113.47,113.64,24.19,40.26,115.53,116.88,22.51,41.03,114.33,115.45,24.13,40.47
2026-02-07 19:33:00,121.08,119.64,24.08,40.96,119.16,117.5,24.22,41.22,116.91,117.66,22.54,40.92,116.35,118.77,25.29,42.02,118.55,113.35,24.59,43.55,115.47,113.48,23.93,42.52,116.6,117.16,24.87,43.12,116.07,114.98,24.52,42.54,113.66,110.74,23.68,43.84,114.16,110.11,24.05,41.16
2026-02-07 19:34:00,118.86,116.21,24.05,41.28,116.57,116.9,24.89,42.01,115.9,115.29,24.32,42.99,115.15,113.14,23.8,43.02,115.18,112.29,24.85,40.89,114.32,111.95,23.47,39.9,114.23,110.01,23.69,43.59,113.26,113.22,23.56,41.54,115.51,109.19,23.88,40.45,113.62,111.98,24.19,43.12
2026-02-07 19:35:00,120.67,119.21,24.08,39.22,118.11,113.27,24.73,42.08,118.85,119.41,24.01,41.35,118.13,116.61,23.18,43.29,116.09,113.95,24.16,39.06,113.8,111.75,23.76,40.91,115.04,112.98,24.37,43.89,113.53,114.69,24.96,42.73,114.85,112.96,23.09,40.54,112.66,113.71,24.35,44.1
2026-02-07 19:36:00,118.53,116.12,22.64,43.57,113.76,111.17,24.19,43.16,116.85,114.08,24.07,41.88,117.02,116.76,23.03,42.56,117.68,114.64,23.46,42.45,115.69,113.59,25.37,40.15,114.19,115.9,24.96,44.15,113.41,110.6,23.0,41.79,110.88,109.69,25.21,41.7,111.16,107.36,24.24,42.68
2026-02-07 19:37:00,116.08,114.17,24.77,42.57,118.58,118.6,24.69,40.71,115.22,115.1,24.19,40.25,118.97,120.44,23.06,42.73,116.18,114.63,24.0,42.71,114.88,114.25,23.25,39.11,116.88,117.56,24.17,44.3,111.71,111.42,24.18,42.74,116.41,114.99,24.31,42.63,108.87,108.48,23.5,40.7
2026-02-07 19:38:00,118.44,116.62,24.72,42.33,117.63,113.19,24.54,43.77,119.35,117.84,23.45,40.5,117.43,116.09,24.52,44.08,115.35,114.98,24.6,41.47,115.73,109.77,22.66,40.68,112.79,112.93,24.03,42.22,115.06,112.96,24.47,42.37,113.33,111.71,24.35,44.19,113.45,106.61,23.4,44.45
2026-02-07 19:39:00,116.9,115.83,22.42,42.43,117.59,114.98,24.27,40.75,119.22,118.32,24.79,42.51,114.75,115.08,24.07,39.87,114.0,109.49,24.72,42.35,117.36,115.45,24.56,43.2,116.29,116.42,24.49,40.7,116.02,116.01,23.32,43.1,112.86,110.32,24.21,42.79,111.77,110.87,24.78,42.61
2026-02-07 19:40:00,119.86,115.11,22.12,43.25,118.35,119.28,23.25,40.59,114.14,114.22,24.47,40.35,120.53,117.46,24.07,42.39,114.71,115.51,23.72,38.63,118.22,114.53,22.97,40.42,114.36,111.71,23.34,42.94,113.41,110.43,24.72,41.84,114.93,113.13,24.49,42.6,111.81,106.39,22.44,41.71
2026-02-07 19:41:00,117.86,116.65,24.55,41.81,118.93,114.62,24.19,43.1,117.61,117.97,24.26,43.34,114.59,111.77,23.86,42.4,114.13,110.13,23.94,43.85,116.22,112.31,23.7,41.27,112.65,111.83,23.38,39.54,114.89,114.97,24.33,41.28,113.76,111.96,23.9,43.15,113.9,110.82,24.25,41.58
2026-02-07 19:42:00,118.96,117.74,24.39,39.88,117.87,112.51,23.65,38.9,117.8,117.75,23.81,42.45,116.86,116.03,24.98,41.6,118.14,115.9,24.55,39.66,111.93,109.99,24.01,40.8,115.03,114.44,23.97,40.07,116.42,116.7,24.08,42.38,113.39,114.73,24.18,43.16,107.55,106.63,23.49,41.71
2026-02-07 19:43:00,116.78,114.21,23.43,41.67,113.46,112.58,24.15,39.69,119.02,115.71,24.33,42.44,116.64,115.48,22.79,42.97,115.47,113.49,23.36,43.13,116.59,112.57,23.8,43.52,115.64,112.28,23.32,43.07,117.45,112.45,22.83,40.68,115.43,113.51,24.06,42.83,112.6,111.49,24.27,41.6
2026-02-07 19:44:00,117.74,116.16,23.73,42.37,115.1,114.59,24.85,40.8,118.63,118.04,22.95,44.11,117.75,116.06,24.88,39.08,116.81,116.73,23.4,43.05,113.98,111.99,23.95,40.46,112.51,110.97,24.5,43.06,112.42,110.94,24.79,42.91,114.05,112.08,24.9,44.08,113.32,112.71,22.98,43.35
2026-02-07 19:45:00,117.95,114.77,23.39,41.33,118.98,116.51,23.83,42.75,116.33,115.86,23.67,45.15,114.74,111.35,23.84,41.93,115.62,112.45,24.06,42.8,114.0,111.48,23.96,42.0,115.11,110.22,23.03,40.71,118.65,116.93,24.96,39.54,111.51,106.65,24.82,42.98,112.1,113.8,23.75,40.99
2026-02-07 19:46:00,117.05,117.27,25.15,40.87,118.07,115.95,23.95,41.87,116.88,119.15,23.29,41.77,112.64,109.28,24.67,42.62,114.15,107.13,23.32,42.3,114.19,112.14,23.7,43.66,115.2,114.56,24.35,41.29,113.45,110.91,23.24,42.11,114.39,112.2,23.02,43.34,114.24,113.13,24.1,43.04
2026-02-07 19:47:00,117.44,114.57,24.03,41.18,115.54,112.55,23.02,43.17,120.21,117.21,23.7,43.1,115.32,111.83,23.19,41.75,117.69,115.18,24.43,42.83,118.5,116.85,24.3,42.2,114.81,114.04,23.1,41.11,113.74,111.91,24.45,42.69,114.6,114.41,24.41,44.64,112.6,112.55,25.32,42.78
2026-02-07 19:48:00,119.03,116.55,24.75,42.25,113.91,112.0,23.67,44.23,117.4,117.98,24.04,41.04,119.91,116.64,23.9,42.1,115.37,115.03,24.1,43.4,111.21,107.94,23.47,41.89,115.53,114.24,24.08,41.48,113.32,112.39,23.15,42.46,114.55,112.51,24.41,40.86,109.14,108.15,23.72,42.01
2026-02-07 19:49:00,120.79,120.87,23.69,45.5,118.07,117.25,24.36,43.06,115.99,116.72,23.54,42.44,116.84,115.21,24.04,42.02,113.93,113.7,23.87,42.97,113.4,111.65,24.77,43.13,115.56,113.75,23.69,42.23,115.5,113.48,24.01,42.88,112.09,110.59,25.25,43.06,112.16,111.91,24.69,40.24
2026-02-07 19:50:00,119.95,117.24,24.34,40.96,118.06,114.61,23.71,41.52,116.46,113.81,23.94,39.83,118.5,114.82,23.67,42.94,113.87,111.02,23.39,41.18,115.68,114.61,23.65,41.06,116.17,113.33,24.46,41.92,112.72,114.42,22.81,41.7,113.01,107.44,24.78,39.3,114.47,112.51,23.7,41.54
2026-02-07 19:51:00,118.23,115.83,24.13,40.49,118.78,114.98,23.93,41.53,118.78,116.26,23.39,41.56,117.91,115.3,23.53,40.99,118.02,116.81,23.45,42.33,116.35,115.67,23.63,40.25,114.36,116.31,23.69,40.63,117.34,112.21,24.86,41.03,113.34,110.98,22.63,42.68,114.27,112.3,24.08,41.7
2026-02-07 19:52:00,118.47,117.8,22.89,39.64,116.09,113.52,22.84,41.26,120.26,116.08,22.97,45.88,115.28,111.75,24.65,46.19,117.31,114.01,22.92,41.16,116.25,114.88,24.23,45.77,111.24,110.7,24.92,44.59,112.28,112.15,23.74,44.26,113.94,111.43,22.59,42.26,114.56,112.47,23.65,41.64
2026-02-07 19:53:00,117.28,115.65,24.17,42.15,120.68,117.49,23.85,40.61,118.51,117.68,24.01,40.17,115.98,117.56,22.38,41.98,117.67,116.52,24.81,41.55,116.79,116.26,23.67,44.06,114.53,111.68,23.64,43.14,114.49,113.45,23.99,40.73,114.84,112.46,24.22,43.17,112.45,110.57,21.94,40.87
2026-02-07 19:54:00,116.54,119.15,23.79,41.72,118.56,118.89,22.96,41.26,118.08,116.36,24.29,43.55,117.08,116.98,23.42,40.81,116.92,115.66,23.15,43.62,114.69,113.9,24.19,42.97,116.17,118.58,24.23,41.81,113.31,108.35,23.88,43.29,114.98,112.79,23.45,42.01,115.5,115.12,24.05,42.7
2026-02-07 19:55:00,120.29,119.31,24.23,41.25,119.38,116.55,23.69,45.13,116.28,108.79,23.97,40.02,117.28,113.75,24.98,41.99,117.37,113.87,24.2,40.31,118.76,117.3,23.92,40.64,112.27,110.65,23.79,44.66,116.55,116.0,24.31,42.41,113.7,112.65,23.74,39.05,112.63,110.53,24.44,41.44
2026-02-07 19:56:00,121.28,121.43,23.22,41.21,117.36,114.41,24.58,44.49,114.59,114.36,23.61,41.35,116.0,112.34,23.81,41.32,114.41,113.24,23.56,43.88,116.67,113.08,23.31,44.92,113.52,112.02,23.8,42.11,115.09,114.8,23.27,43.88,113.9,110.27,24.87,42.6,113.29,110.69,24.05,42.69
2026-02-07 19:57:00,119.36,118.09,23.18,41.58,116.07,115.42,23.97,44.5,115.15,113.66,24.55,41.62,117.14,123.5,24.16,41.17,113.58,112.51,23.64,42.81,112.98,111.05,24.87,42.97,120.87,120.53,24.48,39.89,117.89,114.0,24.45,41.82,113.68,116.17,22.91,39.73,113.69,111.19,25.0,41.91
2026-02-07 19:58:00,116.8,116.22,23.32,41.9,118.0,115.96,25.29,41.48,117.6,119.15,23.66,43.41,116.29,113.04,24.23,41.55,115.69,114.14,24.8,41.84,114.9,116.23,23.3,44.22,116.84,113.78,24.43,45.99,116.3,112.8,22.77,41.96,113.63,113.42,22.55,41.07,112.82,110.68,24.19,40.92
2026-02-07 19:59:00,120.19,117.9,24.55,42.43,116.08,113.2,25.26,41.84,117.69,113.34,24.34,43.12,117.4,115.93,23.65,43.9,116.84,114.26,23.95,41.29,112.68,111.02,24.76,43.9,113.73,110.74,25.37,41.48,113.38,111.98,24.26,42.1,114.88,113.46,24.48,40.79,114.41,110.96,24.87,42.49
2026-02-07 20:00:00,114.85,115.09,24.61,43.4,117.7,116.82,23.39,43.04,116.36,113.74,24.07,42.59,115.67,112.58,23.68,43.33,113.35,109.93,24.1,43.15,115.26,114.34,24.09,42.08,113.17,112.67,24.17,43.47,114.03,112.64,23.51,42.71,112.93,115.42,23.98,40.99,112.02,111.39,23.57,42.12
2026-02-07 20:01:00,116.81,115.2,23.64,41.73,116.33,117.36,25.66,42.27,115.04,117.64,24.33,41.9,114.23,113.77,24.41,40.61,118.75,116.46,23.17,41.27,114.39,113.81,21.91,41.15,112.43,108.85,24.67,43.28,114.78,111.14,22.99,41.2,113.56,111.54,22.8,42.53,110.74,111.05,23.04,42.43
2026-02-07 20:02:00,120.21,120.31,23.8,42.25,115.9,116.09,25.1,43.43,116.08,113.43,23.71,42.05,115.36,114.9,24.05,43.57,110.48,108.53,23.89,40.81,111.28,110.03,23.74,43.08,114.93,114.22,23.45,42.55,111.65,110.36,22.66,43.41,111.63,108.96,23.03,41.87,113.65,113.6,23.74,43.33
2026-02-07 20:03:00,118.6,114.12,24.19,43.39,115.77,115.77,22.9,43.47,114.24,111.48,23.18,43.61,115.89,115.5,21.88,41.03,114.42,114.04,24.76,44.14,115.23,112.38,23.81,45.04,112.72,112.51,23.7,41.97,113.56,110.39,24.74,44.84,111.06,108.7,24.57,40.78,108.84,108.59,23.68,41.39
2026-02-07 20:04:00,118.14,116.28,22.24,39.27,119.89,116.07,24.64,41.79,114.73,113.58,23.52,41.59,115.73,112.89,24.1,43.27,116.04,112.36,25.47,44.05,113.29,110.59,23.61,42.38,113.7,112.98,23.1,43.32,113.41,111.64,23.1,39.74,109.5,107.57,23.8,40.73,114.8,113.38,22.29,42.91
2026-02-07 20:05:00,117.61,118.01,22.49,43.23,115.69,113.63,24.34,45.51,117.81,119.27,23.16,43.76,114.96,114.63,24.58,40.63,113.57,110.77,23.33,42.69,113.19,113.08,22.9,42.9,112.61,112.39,23.74,42.97,113.93,110.51,23.87,41.23,113.79,114.16,24.18,42.11,112.74,105.43,24.0,42.97
2026-02-07 20:06:00,118.37,117.82,23.72,42.44,118.72,116.82,23.4,41.13,114.85,113.36,23.65,40.82,115.04,112.11,23.68,43.64,112.11,113.87,22.32,42.71,114.62,112.87,23.68,44.53,111.51,111.75,23.94,41.6,111.82,110.58,23.9,39.81,114.98,114.93,23.57,42.79,111.54,110.17,23.99,43.22
2026-02-07 20:07:00,115.82,113.54,24.52,42.2,117.08,117.46,24.76,42.41,114.82,112.06,24.25,41.3,113.82,112.27,24.37,43.33,114.84,111.87,25.34,40.64,114.79,110.51,23.39,42.08,117.61,114.54,23.16,38.48,115.1,113.37,24.03,40.09,113.04,113.56,24.32,42.16,111.05,110.48,23.2,43.58
2026-02-07 20:08:00,114.43,116.32,23.69,41.47,119.35,121.67,22.37,41.66,115.08,113.15,24.93,41.8,112.84,112.89,23.92,43.64,112.98,113.46,22.96,41.14,117.1,118.02,22.5,41.74,113.21,112.11,23.43,40.17,110.86,109.09,23.31,42.63,115.29,113.35,24.23,43.04,110.58,109.87,23.59,43.3
2026-02-07 20:09:00,116.33,116.61,25.53,41.27,118.06,118.86,23.68,43.65,115.07,112.94,22.96,40.23,110.66,109.14,23.22,42.31,114.79,113.43,23.55,43.73,114.08,111.91,22.61,42.47,114.71,116.05,22.76,41.02,113.29,109.4,23.99,42.04,111.23,110.04,23.16,43.37,111.78,110.08,23.8,41.76
2026-02-07 20:10:00,115.89,113.9,24.71,42.9,117.05,113.08,23.66,41.55,113.42,111.17,24.12,43.97,115.73,113.69,22.92,43.69,114.19,111.93,23.33,40.74,113.47,112.1,24.26,41.24,111.71,108.29,23.56,39.67,115.66,116.04,24.4,41.58,112.91,113.63,24.32,43.95,113.76,113.29,24.17,42.7
2026-02-07 20:11:00,118.49,119.03,23.41,41.01,118.97,116.23,24.01,39.72,115.49,116.79,24.4,43.37,114.88,112.6,23.47,40.33,115.69,113.08,23.3,39.82,116.91,117.44,23.49,42.1,114.21,113.34,23.63,42.12,113.78,111.73,24.04,42.91,114.62,115.0,23.67,44.27,110.39,106.93,23.3,42.89
2026-02-07 20:12:00,115.35,115.44,23.27,40.89,118.25,114.16,24.12,42.0,117.02,116.66,23.49,41.13,118.9,117.81,23.1,41.47,109.93,109.54,24.65,40.45,112.16,111.18,22.75,41.91,116.04,118.32,23.98,43.61,113.26,112.29,23.99,41.4,109.93,108.0,24.54,40.78,112.74,112.31,22.21,43.73
2026-02-07 20:13:00,115.5,111.02,23.98,42.13,116.31,115.52,24.38,44.05,113.21,109.79,24.88,43.44,117.41,118.74,24.65,43.4,112.38,109.87,24.85,41.02,116.01,115.88,24.98,43.48,109.77,105.79,22.95,44.21,110.98,107.25,22.91,41.81,115.39,116.07,22.69,43.14,112.42,111.26,24.85,42.05
2026-02-07 20:14:00,114.23,110.21,23.45,41.43,117.78,117.67,24.24,40.61,116.53,117.77,23.61,40.42,113.42,111.95,24.37,40.81,114.08,114.16,23.89,39.49,116.43,112.65,22.76,43.11,115.43,112.62,25.37,41.96,112.58,112.14,24.61,43.13,110.4,109.61,23.75,42.94,112.01,110.49,23.22,43.04
2026-02-07 20:15:00,118.71,118.56,24.15,42.04,116.87,114.5,22.78,42.29,116.2,110.04,23.86,41.41,115.27,111.34,23.16,43.85,115.95,116.96,22.99,43.19,109.07,107.27,23.67,42.88,110.71,110.48,23.38,41.28,113.17,113.06,23.09,41.44,112.81,109.54,22.32,44.01,110.2,110.05,22.68,41.6
2026-02-07 20:16:00,117.42,115.15,23.0,44.2,119.72,118.14,22.21,40.12,115.84,114.78,24.22,44.42,115.01,114.87,24.23,42.1,113.77,111.45,23.19,44.35,117.11,117.06,24.0,43.54,112.53,110.38,24.16,38.22,112.31,109.5,22.83,41.17,112.25,109.73,23.75,43.56,111.53,106.56,24.18,42.0
2026-02-07 20:17:00,120.6,118.98,23.71,42.53,114.43,111.78,23.36,42.44,117.26,118.22,24.71,44.72,119.1,118.11,22.58,41.62,115.57,116.54,24.82,42.27,112.97,112.04,23.34,41.63,113.91,111.56,24.26,41.63,111.32,112.6,23.36,41.37,111.97,112.44,23.98,43.47,114.76,110.53,24.47,42.44
2026-02-07 20:18:00,120.06,117.53,24.37,43.54,114.96,114.19,24.2,42.79,115.07,111.16,23.82,42.73,112.95,111.77,24.2,43.65,115.52,115.02,23.73,42.34,113.41,112.5,23.28,41.84,112.88,113.89,24.12,42.27,111.56,110.71,22.86,43.13,114.03,111.84,23.13,43.02,110.6,109.47,24.14,41.84
2026-02-07 20:19:00,115.86,116.61,24.43,41.42,116.1,113.83,24.02,43.76,112.12,109.42,23.8,42.18,112.86,110.98,23.54,40.95,116.86,116.05,25.26,41.58,116.31,115.57,22.68,43.93,110.64,108.61,22.3,44.03,112.44,110.94,23.35,43.27,111.37,111.11,22.63,44.74,111.89,108.44,24.93,43.06
2026-02-07 20:20:00,117.6,116.22,23.97,41.19,114.65,111.93,24.26,44.02,116.1,111.72,24.04,41.73,117.42,116.27,24.52,40.7,114.87,116.14,24.74,42.77,116.77,112.94,23.2,40.76,115.61,111.91,23.4,42.95,114.56,115.49,23.62,42.4,113.46,112.11,21.86,40.86,111.44,110.02,22.94,41.81
2026-02-07 20:21:00,115.07,114.35,23.65,42.65,115.67,114.8,23.46,42.47,117.92,116.17,23.52,41.89,116.68,115.24,22.64,40.88,116.19,114.12,23.61,41.72,112.92,112.68,23.46,43.56,114.9,111.79,23.6,40.81,114.38,112.98,23.54,44.53,108.04,105.25,24.04,43.4,113.02,110.98,23.86,42.04
2026-02-07 20:22:00,113.23,109.95,24.26,40.93,116.9,115.49,24.29,42.14,116.62,112.99,23.99,42.14,115.51,114.44,23.88,42.81,112.83,109.15,23.61,42.04,111.87,109.57,24.76,43.34,114.66,112.54,23.72,42.09,112.08,110.34,23.35,42.83,109.96,107.02,23.39,46.16,112.32,106.6,23.54,40.15
2026-02-07 20:23:00,115.17,112.5,23.2,44.55,115.6,114.13,23.09,41.22,117.65,114.72,23.57,41.84,115.15,115.11,23.06,42.92,114.59,114.53,23.8,41.59,112.71,111.86,23.66,46.72,115.84,113.7,23.73,42.2,113.8,111.15,24.13,42.41,113.59,113.57,23.74,42.96,112.69,113.24,23.55,41.32
2026-02-07 20:24:00,116.38,113.52,24.28,43.62,113.44,112.8,23.05,42.55,114.82,114.6,23.71,43.86,113.63,114.35,24.11,42.39,113.4,110.65,23.2,43.33,112.95,109.43,23.41,43.2,111.64,109.06,24.14,41.15,111.91,111.35,24.03,43.78,114.34,115.39,23.52,38.04,109.2,107.59,22.4,42.58
2026-02-07 20:25:00,117.57,115.03,23.44,44.42,116.36,111.39,24.0,41.23,115.22,112.18,24.04,41.84,115.72,115.23,24.61,42.42,114.79,111.8,23.01,42.97,114.43,112.31,25.46,42.28,115.73,114.22,23.79,42.13,113.66,112.17,24.32,39.72,112.16,114.02,24.05,43.47,114.62,114.73,24.13,42.08
2026-02-07 20:26:00,117.42,114.15,24.64,43.47,114.17,114.48,22.75,44.16,114.48,112.53,23.69,40.51,113.87,112.85,24.54,40.4,115.81,115.33,24.27,42.77,109.74,108.83,23.92,40.8,110.71,110.65,24.81,43.44,111.03,112.25,24.31,42.95,112.26,107.29,24.16,40.06,111.36,107.62,22.69,42.76
2026-02-07 20:27:00,115.28,109.17,23.7,41.16,115.63,116.13,24.44,42.35,114.61,111.82,24.1,42.22,115.47,114.18,23.92,43.02,114.17,113.22,23.73,42.51,112.48,113.01,22.91,42.63,112.76,111.68,24.04,44.1,112.97,112.89,25.31,43.62,112.0,110.81,22.92,42.37,113.43,110.15,23.1,40.88
2026-02-07 20:28:00,118.01,115.04,24.97,43.59,116.25,113.87,23.32,42.11,117.57,118.18,23.64,44.22,115.7,113.19,22.32,43.24,115.96,116.32,24.12,40.09,112.74,112.0,24.72,42.56,112.19,110.19,22.95,42.63,111.44,108.86,22.96,42.39,113.32,111.01,22.86,44.07,108.51,107.32,25.1,44.46
2026-02-07 20:29:00,118.24,117.24,23.41,42.49,115.63,113.39,25.03,41.15,117.57,116.67,24.09,41.61,116.45,113.76,24.17,44.52,116.23,115.08,23.4,42.98,114.5,111.17,23.29,41.88,111.53,110.19,22.08,43.82,110.4,110.2,25.21,43.24,109.39,108.16,22.52,43.45,113.34,110.69,24.16,40.56
2026-02-07 20:30:00,118.32,115.55,24.62,43.1,114.63,114.17,23.99,42.63,115.16,117.34,22.83,43.17,111.17,109.89,23.58,42.99,115.75,113.15,25.44,42.92,117.26,114.99,23.64,42.75,112.25,110.87,24.29,43.68,114.02,112.65,23.14,43.32,112.67,112.79,23.69,43.23,109.22,109.45,23.21,41.96
2026-02-07 20:31:00,117.49,113.64,23.77,42.66,113.99,111.1,22.91,42.7,114.1,110.84,23.99,42.0,115.25,110.99,22.87,40.74,113.9,113.76,23.38,41.24,112.11,112.29,23.2,41.91,113.99,114.3,22.26,42.07,112.71,108.7,24.5,42.28,114.41,112.18,23.32,43.24,108.8,107.98,24.66,41.46
2026-02-07 20:32:00,117.82,112.87,24.96,42.0,117.94,116.49,22.02,39.67,114.51,113.39,24.96,44.9,115.73,114.08,23.77,42.99,110.47,108.76,23.21,42.0,113.5,110.23,24.44,40.87,112.03,109.93,22.85,44.36,111.58,110.49,23.76,43.51,109.17,107.65,25.11,40.9,111.38,110.26,23.88,43.03
2026-02-07 20:33:00,116.85,114.86,24.4,41.33,117.0,115.0,23.84,40.77,116.45,113.46,23.54,41.41,116.8,115.24,25.14,43.72,115.79,113.49,23.43,41.1,115.46,115.58,23.22,43.51,113.89,111.38,22.74,42.65,111.23,109.41,23.79,42.42,112.04,108.1,23.19,44.01,112.93,111.63,25.26,41.46
2026-02-07 20:34:00,118.12,116.32,23.88,41.18,117.04,114.0,24.4,41.2,116.27,115.61,24.21,42.25,118.82,118.15,25.26,41.93,116.58,116.33,23.05,45.37,116.14,113.03,23.32,42.92,112.59,110.09,23.47,40.72,111.98,113.48,23.52,41.53,115.21,115.16,23.28,41.03,111.7,111.93,23.68,45.51
2026-02-07 20:35:00,115.5,112.85,22.75,41.63,118.66,115.19,24.28,42.36,112.38,109.17,24.28,41.99,118.62,116.83,24.12,43.37,113.6,109.38,23.6,41.74,111.05,112.55,23.81,43.21,113.14,114.19,25.15,40.41,113.66,110.92,23.61,42.62,109.8,108.78,24.74,43.57,110.6,108.51,22.96,42.31
2026-02-07 20:36:00,119.83,120.0,24.45,43.21,116.56,115.63,22.98,41.76,113.99,112.53,24.02,42.33,114.05,111.77,23.49,43.5,112.62,112.36,23.78,43.6,114.08,111.64,23.49,42.25,114.41,110.47,23.72,41.06,111.3,109.14,23.47,42.42,111.15,107.67,25.04,44.12,112.04,110.36,24.22,41.62
2026-02-07 20:37:00,119.17,118.84,23.28,42.35,116.47,117.06,23.64,45.53,112.84,112.93,24.36,40.91,114.66,113.88,23.97,43.97,113.3,112.48,24.29,42.53,112.9,112.56,22.91,42.0,115.04,112.51,24.09,42.46,113.71,114.15,22.77,39.1,111.27,107.89,23.59,44.44,110.53,108.7,23.71,41.88
2026-02-07 20:38:00,116.06,116.24,23.66,44.42,116.17,116.6,23.6,41.28,113.78,116.52,24.25,43.34,113.72,110.64,24.49,42.99,115.51,112.18,23.18,43.07,114.03,113.14,23.27,41.43,114.75,112.41,23.98,43.68,111.94,109.1,22.82,44.53,109.42,108.12,24.38,43.32,111.56,109.06,24.52,43.24
2026-02-07 20:39:00,117.92,115.42,24.31,44.19,116.59,114.16,23.31,44.47,116.22,114.74,24.35,40.74,113.34,111.16,23.85,43.74,114.3,109.16,24.85,43.28,115.36,111.02,23.18,42.85,115.39,114.65,25.74,40.43,112.48,110.97,23.96,41.6,114.57,113.63,23.52,44.07,112.55,110.73,23.23,43.04
2026-02-07 20:40:00,116.92,115.59,24.92,42.42,114.05,112.52,24.36,44.22,117.12,115.62,24.47,42.78,115.99,113.15,24.3,41.49,111.61,112.89,25.16,41.52,114.06,112.09,23.56,42.95,115.8,112.18,23.64,43.78,109.34,111.58,24.17,40.26,112.49,109.09,23.38,42.13,110.9,110.82,24.53,42.71
2026-02-07 20:41:00,117.06,115.74,22.99,41.75,116.11,115.32,24.12,42.95,113.7,111.36,23.43,41.37,117.2,114.51,23.6,43.13,114.59,112.5,23.7,40.95,114.87,114.53,23.09,41.62,114.11,110.86,23.88,42.9,112.54,112.39,25.08,41.83,114.27,113.72,23.12,41.13,108.68,106.69,23.8,43.56
2026-02-07 20:42:00,116.27,114.04,23.58,40.26,120.76,119.06,22.62,43.03,118.0,117.75,23.39,42.66,112.6,112.61,23.76,43.25,116.93,115.72,24.36,41.31,116.38,113.88,23.54,42.1,109.85,109.54,24.0,40.42,114.09,110.55,23.73,41.47,114.55,112.55,23.23,42.37,110.63,110.1,23.53,42.52
