timestamp,sensor_id,zone,pressure_psi,humidity_percent,temperature_c,is_anomaly,pressure_drop,humidity_change,severity,priority_score,estimated_annual_cost
2026-02-01 02:18:42,P_D_003,Zone_D,113.07,43.96,23.15,True,1.2000000000000028,2.8900000000000006,SMALL,30,29.4
2026-02-01 02:18:43,P_D_003,Zone_D,102.71,38.96,22.81,True,11.560000000000002,7.890000000000001,MEDIUM,60,2728.74
2026-02-01 02:18:44,P_D_003,Zone_D,101.71,37.74,22.33,True,12.560000000000002,9.11,MEDIUM,60,3221.26
2026-02-01 02:18:45,P_D_003,Zone_D,112.48,45.79,23.56,True,1.789999999999992,1.0600000000000023,SMALL,30,65.43
2026-02-01 02:18:46,P_D_003,Zone_D,95.94,36.67,22.57,True,18.33,10.18,LARGE,100,6860.75
2026-02-01 02:18:47,P_D_003,Zone_D,104.31,43.07,22.92,True,9.959999999999994,3.780000000000001,MEDIUM,60,2025.65
2026-02-01 02:18:48,P_D_003,Zone_D,100.52,37.87,23.07,True,13.75,8.980000000000004,MEDIUM,60,3860.57
2026-02-01 02:18:49,P_D_003,Zone_D,114.41,45.88,23.78,True,0.0,0.9699999999999989,SMALL,30,0.0
2026-02-01 02:18:50,P_D_003,Zone_D,109.3,41.16,21.08,True,4.969999999999999,5.690000000000005,MEDIUM,60,504.38
2026-02-01 02:18:51,P_D_003,Zone_D,111.05,44.53,21.45,True,3.219999999999999,2.3200000000000003,SMALL,30,211.72
2026-02-01 02:18:52,P_D_003,Zone_D,112.25,44.22,22.75,True,2.019999999999996,2.6300000000000026,SMALL,30,83.32
2026-02-01 02:18:53,P_D_003,Zone_D,108.42,42.54,24.36,True,5.849999999999994,4.310000000000002,MEDIUM,60,698.81
2026-02-01 02:18:54,P_D_003,Zone_D,103.85,42.95,24.15,True,10.420000000000002,3.8999999999999986,MEDIUM,60,2217.08
2026-02-01 02:18:55,P_D_003,Zone_D,110.96,44.92,23.33,True,3.3100000000000023,1.9299999999999997,SMALL,30,223.72
2026-02-01 02:18:56,P_D_003,Zone_D,113.07,43.42,21.83,True,1.2000000000000028,3.4299999999999997,SMALL,30,29.4
2026-02-01 02:18:57,P_D_003,Zone_D,110.47,45.81,22.83,True,3.799999999999997,1.0399999999999991,SMALL,30,294.86
2026-02-01 02:18:58,P_D_003,Zone_D,103.61,38.22,22.02,True,10.659999999999997,8.630000000000003,MEDIUM,60,2320.39
2026-02-01 02:18:59,P_D_003,Zone_D,104.85,39.15,22.05,True,9.420000000000002,7.700000000000003,MEDIUM,60,1811.96
2026-02-01 02:19:00,P_D_003,Zone_D,110.56,46.76,22.4,True,3.7099999999999937,0.09000000000000341,SMALL,30,281.06
2026-02-01 02:19:01,P_D_003,Zone_D,108.73,43.84,22.83,True,5.539999999999992,3.009999999999998,MEDIUM,60,626.71
2026-02-01 02:19:02,P_D_003,Zone_D,106.0,44.31,22.74,True,8.269999999999996,2.539999999999999,MEDIUM,60,1396.55
2026-02-01 02:19:03,P_D_003,Zone_D,103.29,38.22,23.66,True,10.97999999999999,8.630000000000003,MEDIUM,60,2461.79
2026-02-01 02:19:04,P_D_003,Zone_D,104.96,43.94,22.26,True,9.310000000000002,2.9100000000000037,MEDIUM,60,1769.89
2026-02-01 02:19:05,P_D_003,Zone_D,108.03,44.55,21.26,True,6.239999999999995,2.3000000000000043,MEDIUM,60,795.09
2026-02-01 02:19:06,P_D_003,Zone_D,105.66,40.38,22.97,True,8.61,6.469999999999999,MEDIUM,60,1513.74
2026-02-01 02:19:07,P_D_003,Zone_D,111.59,43.29,20.72,True,2.6799999999999926,3.5600000000000023,SMALL,30,146.66
2026-02-01 02:19:08,P_D_003,Zone_D,104.69,39.89,22.64,True,9.579999999999998,6.960000000000001,MEDIUM,60,1874.03
2026-02-01 02:19:09,P_D_003,Zone_D,109.57,41.8,22.64,True,4.700000000000003,5.050000000000004,MEDIUM,60,451.07
2026-02-01 02:19:10,P_D_003,Zone_D,89.8,35.45,22.68,True,24.47,11.399999999999999,LARGE,100,12226.84
2026-02-01 02:19:11,P_D_003,Zone_D,111.31,45.1,22.34,True,2.9599999999999937,1.75,SMALL,30,178.91
2026-02-01 02:19:12,P_D_003,Zone_D,107.83,43.44,22.38,True,6.439999999999998,3.4100000000000037,MEDIUM,60,846.87
2026-02-01 02:19:13,P_D_003,Zone_D,111.17,42.28,23.21,True,3.0999999999999943,4.57,SMALL,30,196.23
2026-02-01 02:19:14,P_D_003,Zone_D,101.96,41.08,22.25,True,12.310000000000002,5.770000000000003,MEDIUM,60,3094.3
2026-02-01 02:19:15,P_D_003,Zone_D,95.85,35.75,21.88,True,18.42,11.100000000000001,LARGE,100,6928.28
2026-02-01 02:19:16,P_D_003,Zone_D,99.69,40.11,21.23,True,14.579999999999998,6.740000000000002,MEDIUM,60,4340.72
2026-02-01 02:19:17,P_D_003,Zone_D,92.59,32.83,21.56,True,21.679999999999993,14.020000000000003,LARGE,100,9597.65
2026-02-01 02:19:18,P_D_003,Zone_D,112.5,39.73,23.19,True,1.769999999999996,7.1200000000000045,MEDIUM,60,63.97
2026-02-01 02:19:19,P_D_003,Zone_D,112.02,44.04,22.29,True,2.25,2.8100000000000023,SMALL,30,103.37
2026-02-01 02:19:20,P_D_003,Zone_D,106.22,41.96,21.44,True,8.049999999999997,4.890000000000001,MEDIUM,60,1323.24
2026-02-01 02:19:21,P_D_003,Zone_D,113.03,43.79,23.27,True,1.2399999999999949,3.0600000000000023,SMALL,30,31.4
2026-02-01 02:19:22,P_D_003,Zone_D,110.92,44.08,21.54,True,3.3499999999999943,2.770000000000003,SMALL,30,229.16
2026-02-01 02:19:23,P_D_003,Zone_D,110.55,42.02,23.69,True,3.719999999999999,4.829999999999998,SMALL,30,282.57
2026-02-01 02:19:24,P_D_003,Zone_D,89.69,32.95,22.19,True,24.58,13.899999999999999,LARGE,100,12337.02
2026-02-01 02:19:25,P_D_003,Zone_D,98.87,37.84,23.5,True,15.399999999999991,9.009999999999998,LARGE,100,4842.7
2026-02-01 02:19:26,P_D_003,Zone_D,116.28,44.43,22.3,True,0.0,2.4200000000000017,SMALL,30,0.0
2026-02-01 02:19:27,P_D_003,Zone_D,101.37,40.18,24.53,True,12.899999999999991,6.670000000000002,MEDIUM,60,3398.02
2026-02-01 02:19:28,P_D_003,Zone_D,112.42,43.42,23.69,True,1.8499999999999943,3.4299999999999997,SMALL,30,69.89
2026-02-01 02:19:29,P_D_003,Zone_D,104.33,37.65,23.19,True,9.939999999999998,9.200000000000003,MEDIUM,60,2017.53
2026-02-01 02:19:30,P_D_003,Zone_D,110.75,43.25,21.26,True,3.519999999999996,3.6000000000000014,SMALL,30,253.01
2026-02-01 02:19:31,P_D_003,Zone_D,107.3,42.64,23.11,True,6.969999999999999,4.210000000000001,MEDIUM,60,992.0
2026-02-01 02:19:32,P_D_003,Zone_D,111.87,45.88,21.77,True,2.3999999999999915,0.9699999999999989,SMALL,30,117.62
2026-02-01 02:19:33,P_D_003,Zone_D,112.02,43.1,23.76,True,2.25,3.75,SMALL,30,103.37
2026-02-01 02:19:34,P_D_003,Zone_D,108.71,37.95,24.62,True,5.560000000000002,8.899999999999999,MEDIUM,60,631.24
2026-02-01 02:19:35,P_D_003,Zone_D,113.83,43.1,22.6,True,0.4399999999999977,3.75,SMALL,30,3.95
2026-02-01 02:19:36,P_D_003,Zone_D,101.81,37.72,23.82,True,12.459999999999994,9.130000000000003,MEDIUM,60,3170.17
2026-02-01 02:19:37,P_D_003,Zone_D,110.18,45.05,20.2,True,4.089999999999989,1.8000000000000043,SMALL,30,341.58
2026-02-01 02:19:38,P_D_003,Zone_D,109.28,43.24,23.02,True,4.989999999999995,3.6099999999999994,SMALL,30,508.45
2026-02-01 02:19:39,P_D_003,Zone_D,114.16,44.52,24.16,True,0.10999999999999943,2.3299999999999983,SMALL,30,0.25
2026-02-01 02:19:40,P_D_003,Zone_D,97.37,36.9,21.66,True,16.89999999999999,9.950000000000003,LARGE,100,5832.03
2026-02-01 02:19:41,P_D_003,Zone_D,110.98,43.68,21.21,True,3.289999999999992,3.1700000000000017,SMALL,30,221.02
2026-02-01 02:19:42,P_D_003,Zone_D,101.98,37.6,21.12,True,12.289999999999992,9.25,MEDIUM,60,3084.25
2026-02-01 02:19:43,P_D_003,Zone_D,106.03,42.01,22.09,True,8.239999999999995,4.840000000000003,MEDIUM,60,1386.44
2026-02-01 02:19:44,P_D_003,Zone_D,109.94,43.51,22.0,True,4.329999999999998,3.3400000000000034,SMALL,30,382.84
2026-02-01 02:19:45,P_D_003,Zone_D,111.69,42.52,21.07,True,2.5799999999999983,4.329999999999998,SMALL,30,135.92
2026-02-01 02:19:46,P_D_003,Zone_D,107.48,44.16,22.7,True,6.789999999999992,2.690000000000005,MEDIUM,60,941.43
2026-02-01 02:19:47,P_D_003,Zone_D,101.01,41.86,21.5,True,13.259999999999991,4.990000000000002,MEDIUM,60,3590.32
2026-02-01 02:19:48,P_D_003,Zone_D,108.19,44.99,23.32,True,6.079999999999998,1.8599999999999994,MEDIUM,60,754.84
2026-02-01 02:19:49,P_D_003,Zone_D,114.62,43.78,22.52,True,0.0,3.0700000000000003,SMALL,30,0.0
2026-02-01 02:19:50,P_D_003,Zone_D,102.1,36.47,22.14,True,12.170000000000002,10.380000000000003,LARGE,100,3024.32
2026-02-01 02:19:51,P_D_003,Zone_D,106.71,41.87,23.73,True,7.560000000000002,4.980000000000004,MEDIUM,60,1167.05
2026-02-01 02:19:52,P_D_003,Zone_D,106.33,39.85,22.96,True,7.939999999999998,7.0,MEDIUM,60,1287.32
2026-02-01 02:19:53,P_D_003,Zone_D,100.45,40.78,23.31,True,13.819999999999993,6.07,MEDIUM,60,3899.98
2026-02-01 02:19:54,P_D_003,Zone_D,102.06,39.32,20.8,True,12.209999999999994,7.530000000000001,MEDIUM,60,3044.23
2026-02-01 02:19:55,P_D_003,Zone_D,101.52,39.95,23.15,True,12.75,6.899999999999999,MEDIUM,60,3319.45
2026-02-01 02:19:56,P_D_003,Zone_D,111.35,43.21,23.55,True,2.9200000000000017,3.6400000000000006,SMALL,30,174.11
2026-02-01 02:19:57,P_D_003,Zone_D,91.7,35.79,22.78,True,22.569999999999993,11.060000000000002,LARGE,100,10401.82
2026-02-01 02:19:58,P_D_003,Zone_D,112.25,46.42,21.54,True,2.019999999999996,0.4299999999999997,SMALL,30,83.32
2026-02-01 02:19:59,P_D_003,Zone_D,106.24,36.33,22.24,True,8.030000000000001,10.520000000000003,LARGE,100,1316.67
2026-02-01 02:20:00,P_D_003,Zone_D,112.39,45.32,22.2,True,1.8799999999999955,1.5300000000000011,SMALL,30,72.17
2026-02-01 02:20:01,P_D_003,Zone_D,109.08,43.38,22.57,True,5.189999999999998,3.469999999999999,MEDIUM,60,550.02
2026-02-01 02:20:02,P_D_003,Zone_D,112.33,45.17,22.63,True,1.9399999999999977,1.6799999999999997,SMALL,30,76.85
2026-02-01 02:20:03,P_D_003,Zone_D,111.17,44.1,21.16,True,3.0999999999999943,2.75,SMALL,30,196.23
2026-02-01 02:20:04,P_D_003,Zone_D,110.92,43.74,22.5,True,3.3499999999999943,3.1099999999999994,SMALL,30,229.16
2026-02-01 02:20:05,P_D_003,Zone_D,98.95,37.64,22.1,True,15.319999999999993,9.21,LARGE,100,4792.52
2026-02-01 02:20:06,P_D_003,Zone_D,112.15,41.09,23.63,True,2.1199999999999903,5.759999999999998,MEDIUM,60,91.77
2026-02-01 02:20:07,P_D_003,Zone_D,99.71,39.88,20.17,True,14.560000000000002,6.969999999999999,MEDIUM,60,4328.82
2026-02-01 02:20:08,P_D_003,Zone_D,111.21,43.87,22.21,True,3.0600000000000023,2.980000000000004,SMALL,30,191.2
2026-02-01 02:20:09,P_D_003,Zone_D,111.34,44.57,22.14,True,2.9299999999999926,2.280000000000001,SMALL,30,175.3
2026-02-01 02:20:10,P_D_003,Zone_D,99.41,38.51,24.24,True,14.86,8.340000000000003,MEDIUM,60,4509.04
2026-02-01 02:20:11,P_D_003,Zone_D,108.45,43.54,24.18,True,5.819999999999993,3.3100000000000023,MEDIUM,60,691.66
2026-02-01 02:20:12,P_D_003,Zone_D,111.09,43.84,22.34,True,3.1799999999999926,3.009999999999998,SMALL,30,206.49
2026-02-01 02:20:13,P_D_003,Zone_D,107.46,42.16,21.12,True,6.810000000000002,4.690000000000005,MEDIUM,60,946.98
2026-02-01 02:20:14,P_D_003,Zone_D,109.89,45.41,21.18,True,4.3799999999999955,1.4400000000000048,SMALL,30,391.74
2026-02-01 02:20:15,P_D_003,Zone_D,110.1,45.53,23.87,True,4.170000000000002,1.3200000000000003,SMALL,30,355.07
2026-02-01 02:20:16,P_D_003,Zone_D,109.62,42.38,22.83,True,4.6499999999999915,4.469999999999999,SMALL,30,441.52
2026-02-01 02:20:17,P_D_003,Zone_D,112.2,45.4,23.21,True,2.069999999999993,1.4500000000000028,SMALL,30,87.5
2026-02-01 02:20:18,P_D_003,Zone_D,91.14,32.29,21.91,True,23.129999999999995,14.560000000000002,LARGE,100,10924.4
2026-02-01 02:20:19,P_D_003,Zone_D,108.05,42.5,22.82,True,6.219999999999999,4.350000000000001,MEDIUM,60,790.0
2026-02-01 02:20:20,P_D_003,Zone_D,112.63,43.7,23.03,True,1.6400000000000006,3.1499999999999986,SMALL,30,54.92
2026-02-01 02:20:21,P_D_003,Zone_D,104.09,39.32,22.63,True,10.179999999999993,7.530000000000001,MEDIUM,60,2116.13
2026-02-01 02:20:22,P_D_003,Zone_D,102.61,40.39,21.26,True,11.659999999999997,6.460000000000001,MEDIUM,60,2776.15
2026-02-01 02:20:23,P_D_003,Zone_D,108.76,39.11,23.02,True,5.509999999999991,7.740000000000002,MEDIUM,60,619.94
2026-02-01 02:20:24,P_D_003,Zone_D,114.81,42.75,22.01,True,0.0,4.100000000000001,SMALL,30,0.0
2026-02-01 02:20:25,P_D_003,Zone_D,85.62,34.46,24.73,True,28.64999999999999,12.39,LARGE,100,16760.83
2026-02-01 02:20:26,P_D_003,Zone_D,114.7,43.69,23.03,True,0.0,3.1600000000000037,SMALL,30,0.0
2026-02-01 02:20:27,P_D_003,Zone_D,112.19,41.75,22.55,True,2.0799999999999983,5.100000000000001,MEDIUM,60,88.34
2026-02-01 02:20:28,P_D_003,Zone_D,95.15,34.82,22.25,True,19.11999999999999,12.030000000000001,LARGE,100,7464.87
2026-02-01 02:20:29,P_D_003,Zone_D,113.57,44.04,22.37,True,0.7000000000000028,2.8100000000000023,SMALL,30,10.01
2026-02-01 02:20:30,P_D_003,Zone_D,86.54,37.78,20.1,True,27.72999999999999,9.07,LARGE,100,15701.68
2026-02-01 02:20:31,P_D_003,Zone_D,112.99,44.12,21.5,True,1.2800000000000011,2.730000000000004,SMALL,30,33.46
2026-02-01 02:20:32,P_D_003,Zone_D,109.25,44.78,22.57,True,5.019999999999996,2.0700000000000003,MEDIUM,60,514.58
2026-02-01 02:20:33,P_D_003,Zone_D,108.55,42.35,24.12,True,5.719999999999999,4.5,MEDIUM,60,668.1
2026-02-01 02:20:34,P_D_003,Zone_D,109.98,44.15,22.83,True,4.289999999999992,2.700000000000003,SMALL,30,375.8
2026-02-01 02:20:35,P_D_003,Zone_D,92.16,34.06,20.75,True,22.11,12.79,LARGE,100,9982.14
2026-02-01 02:20:36,P_D_003,Zone_D,111.62,41.23,21.9,True,2.6499999999999915,5.6200000000000045,MEDIUM,60,143.4
2026-02-01 02:20:37,P_D_003,Zone_D,110.56,43.62,24.17,True,3.7099999999999937,3.230000000000004,SMALL,30,281.06
2026-02-01 02:20:38,P_D_003,Zone_D,102.85,36.17,23.95,True,11.420000000000002,10.68,LARGE,100,2663.05
2026-02-01 02:20:39,P_D_003,Zone_D,109.65,43.05,23.77,True,4.61999999999999,3.8000000000000043,SMALL,30,435.84
2026-02-01 02:20:40,P_D_003,Zone_D,110.93,45.4,21.6,True,3.339999999999989,1.4500000000000028,SMALL,30,227.79
2026-02-01 02:20:41,P_D_003,Zone_D,110.38,45.51,22.27,True,3.8900000000000006,1.3400000000000034,SMALL,30,308.99
2026-02-01 02:20:42,P_D_003,Zone_D,110.77,43.41,22.18,True,3.5,3.440000000000005,SMALL,30,250.14
2026-02-01 02:20:43,P_D_003,Zone_D,101.29,36.26,22.48,True,12.97999999999999,10.590000000000003,LARGE,100,3440.3
2026-02-01 02:20:44,P_D_003,Zone_D,99.57,37.44,21.29,True,14.700000000000003,9.410000000000004,MEDIUM,60,4412.46
2026-02-01 02:20:45,P_D_003,Zone_D,108.56,41.98,22.53,True,5.709999999999994,4.8700000000000045,MEDIUM,60,665.76
2026-02-01 02:20:46,P_D_003,Zone_D,110.55,44.95,23.82,True,3.719999999999999,1.8999999999999986,SMALL,30,282.57
2026-02-01 02:20:47,P_D_003,Zone_D,109.42,45.23,23.43,True,4.849999999999994,1.6200000000000045,SMALL,30,480.32
2026-02-01 02:20:48,P_D_003,Zone_D,108.54,44.34,23.28,True,5.72999999999999,2.509999999999998,MEDIUM,60,670.43
2026-02-01 02:20:49,P_D_003,Zone_D,112.42,43.16,21.83,True,1.8499999999999943,3.690000000000005,SMALL,30,69.89
2026-02-01 02:20:50,P_D_003,Zone_D,112.62,44.23,21.39,True,1.6499999999999915,2.6200000000000045,SMALL,30,55.59
2026-02-01 02:20:51,P_D_003,Zone_D,105.57,44.26,20.45,True,8.700000000000003,2.5900000000000034,MEDIUM,60,1545.56
2026-02-01 02:20:52,P_D_003,Zone_D,103.59,41.99,21.24,True,10.679999999999993,4.859999999999999,MEDIUM,60,2329.1
2026-02-01 02:20:53,P_D_003,Zone_D,112.01,43.56,21.26,True,2.259999999999991,3.289999999999999,SMALL,30,104.29
2026-02-01 02:20:54,P_D_003,Zone_D,102.9,40.69,21.49,True,11.36999999999999,6.160000000000004,MEDIUM,60,2639.78
2026-02-01 02:20:55,P_D_003,Zone_D,114.94,43.7,21.04,True,0.0,3.1499999999999986,SMALL,30,0.0
2026-02-01 02:20:56,P_D_003,Zone_D,104.64,39.26,22.16,True,9.629999999999995,7.590000000000003,MEDIUM,60,1893.65
2026-02-01 02:20:57,P_D_003,Zone_D,104.97,41.43,23.31,True,9.299999999999997,5.420000000000002,MEDIUM,60,1766.09
2026-02-01 02:20:58,P_D_003,Zone_D,90.8,35.6,23.44,True,23.47,11.25,LARGE,100,11247.93
2026-02-01 02:20:59,P_D_003,Zone_D,111.16,44.44,22.03,True,3.1099999999999994,2.4100000000000037,SMALL,30,197.5
2026-02-01 02:21:00,P_D_003,Zone_D,110.68,42.77,23.41,True,3.589999999999989,4.079999999999998,SMALL,30,263.17
2026-02-01 02:21:01,P_D_003,Zone_D,100.92,42.43,22.61,True,13.349999999999994,4.420000000000002,MEDIUM,60,3639.23
2026-02-01 02:21:02,P_D_003,Zone_D,106.71,40.61,23.38,True,7.560000000000002,6.240000000000002,MEDIUM,60,1167.05
2026-02-01 02:21:03,P_D_003,Zone_D,108.49,37.21,23.37,True,5.780000000000001,9.64,MEDIUM,60,682.18
2026-02-01 02:21:04,P_D_003,Zone_D,110.47,42.89,22.76,True,3.799999999999997,3.960000000000001,SMALL,30,294.86
2026-02-01 02:21:05,P_D_003,Zone_D,110.38,42.82,21.37,True,3.8900000000000006,4.030000000000001,SMALL,30,308.99
2026-02-01 02:21:06,P_D_003,Zone_D,104.02,36.74,23.2,True,10.25,10.11,LARGE,100,2145.33
2026-02-01 02:21:07,P_D_003,Zone_D,112.27,42.4,22.32,True,2.0,4.450000000000003,SMALL,30,81.68
2026-02-01 02:21:08,P_D_003,Zone_D,104.04,43.18,22.59,True,10.22999999999999,3.6700000000000017,MEDIUM,60,2136.97
2026-02-01 02:21:09,P_D_003,Zone_D,106.88,37.89,21.91,True,7.390000000000001,8.96,MEDIUM,60,1115.16
2026-02-01 02:21:10,P_D_003,Zone_D,110.33,40.91,22.89,True,3.9399999999999977,5.940000000000005,MEDIUM,60,316.99
2026-02-01 02:21:11,P_D_003,Zone_D,98.53,37.09,22.88,True,15.739999999999995,9.759999999999998,LARGE,100,5058.9
2026-02-01 02:21:12,P_D_003,Zone_D,108.94,43.11,23.94,True,5.329999999999998,3.740000000000002,MEDIUM,60,580.1
2026-02-01 02:21:13,P_D_003,Zone_D,109.7,43.21,22.75,True,4.569999999999993,3.6400000000000006,SMALL,30,426.46
2026-02-01 02:21:14,P_D_003,Zone_D,108.52,44.6,24.86,True,5.75,2.25,MEDIUM,60,675.12
2026-02-01 02:21:15,P_D_003,Zone_D,98.18,35.35,22.55,True,16.08999999999999,11.5,LARGE,100,5286.38
2026-02-01 02:21:16,P_D_003,Zone_D,109.74,42.53,22.09,True,4.530000000000001,4.32,SMALL,30,419.03
2026-02-01 02:21:17,P_D_003,Zone_D,104.6,43.55,22.32,True,9.670000000000002,3.3000000000000043,MEDIUM,60,1909.41
2026-02-01 02:21:18,P_D_003,Zone_D,97.75,34.06,21.34,True,16.519999999999996,12.79,LARGE,100,5572.71
2026-02-01 02:21:19,P_D_003,Zone_D,109.35,44.22,21.86,True,4.920000000000002,2.6300000000000026,SMALL,30,494.28
2026-02-01 02:21:20,P_D_003,Zone_D,119.02,40.59,22.93,True,0.0,6.259999999999998,MEDIUM,60,0.0
2026-02-01 02:21:21,P_D_003,Zone_D,109.48,43.8,21.72,True,4.789999999999992,3.0500000000000043,SMALL,30,468.51
2026-02-01 02:21:22,P_D_003,Zone_D,104.45,38.89,22.97,True,9.819999999999993,7.960000000000001,MEDIUM,60,1969.11
2026-02-01 02:21:23,P_D_003,Zone_D,109.27,42.34,21.05,True,5.0,4.509999999999998,SMALL,30,510.49
2026-02-01 02:21:24,P_D_003,Zone_D,104.93,38.29,22.88,True,9.33999999999999,8.560000000000002,MEDIUM,60,1781.31
2026-02-01 02:21:25,P_D_003,Zone_D,107.23,40.48,21.78,True,7.039999999999992,6.3700000000000045,MEDIUM,60,1012.03
2026-02-01 02:21:26,P_D_003,Zone_D,103.97,41.09,21.35,True,10.299999999999997,5.759999999999998,MEDIUM,60,2166.31
2026-02-01 02:21:27,P_D_003,Zone_D,115.15,42.94,24.22,True,0.0,3.9100000000000037,SMALL,30,0.0
2026-02-01 02:21:28,P_D_003,Zone_D,114.22,41.11,22.23,True,0.04999999999999716,5.740000000000002,MEDIUM,60,0.05
2026-02-01 02:21:29,P_D_003,Zone_D,105.96,45.21,22.86,True,8.310000000000002,1.6400000000000006,MEDIUM,60,1410.1
2026-02-01 02:21:30,P_D_003,Zone_D,111.94,36.59,22.62,True,2.3299999999999983,10.259999999999998,LARGE,100,110.86
2026-02-01 02:21:31,P_D_003,Zone_D,91.44,35.89,24.29,True,22.83,10.96,LARGE,100,10642.86
2026-02-01 02:21:32,P_D_003,Zone_D,99.66,38.96,22.89,True,14.61,7.890000000000001,MEDIUM,60,4358.6
2026-02-01 02:21:33,P_D_003,Zone_D,113.7,41.99,22.39,True,0.5699999999999932,4.859999999999999,SMALL,30,6.63
2026-02-01 02:21:34,P_D_003,Zone_D,87.96,34.87,23.29,True,26.310000000000002,11.980000000000004,LARGE,100,14134.75
2026-02-01 02:21:35,P_D_003,Zone_D,98.29,35.28,23.43,True,15.97999999999999,11.57,LARGE,100,5214.35
2026-02-01 02:21:36,P_D_003,Zone_D,111.82,43.19,24.45,True,2.450000000000003,3.6600000000000037,SMALL,30,122.57
2026-02-01 02:21:37,P_D_003,Zone_D,114.07,42.86,22.12,True,0.20000000000000284,3.990000000000002,SMALL,30,0.82
2026-02-01 02:21:38,P_D_003,Zone_D,106.11,37.34,22.25,True,8.159999999999997,9.509999999999998,MEDIUM,60,1359.65
2026-02-01 02:21:39,P_D_003,Zone_D,111.34,45.05,23.49,True,2.9299999999999926,1.8000000000000043,SMALL,30,175.3
2026-02-01 02:21:40,P_D_003,Zone_D,112.74,44.93,23.32,True,1.5300000000000011,1.9200000000000017,SMALL,30,47.8
2026-02-01 02:21:41,P_D_003,Zone_D,111.4,41.23,23.18,True,2.8699999999999903,5.6200000000000045,MEDIUM,60,168.19
2026-02-01 02:21:42,P_D_003,Zone_D,106.24,41.42,23.78,True,8.030000000000001,5.43,MEDIUM,60,1316.67
2026-02-01 02:21:43,P_D_003,Zone_D,107.6,43.93,21.74,True,6.670000000000002,2.9200000000000017,MEDIUM,60,908.44
2026-02-01 02:21:44,P_D_003,Zone_D,108.8,41.86,23.19,True,5.469999999999999,4.990000000000002,MEDIUM,60,610.97
2026-02-01 02:21:45,P_D_003,Zone_D,112.43,42.49,23.25,True,1.8399999999999892,4.359999999999999,SMALL,30,69.13
2026-02-01 02:21:46,P_D_003,Zone_D,111.4,44.45,21.93,True,2.8699999999999903,2.3999999999999986,SMALL,30,168.19
2026-02-01 02:21:47,P_D_003,Zone_D,111.19,44.29,22.74,True,3.0799999999999983,2.5600000000000023,SMALL,30,193.71
2026-02-01 02:21:48,P_D_003,Zone_D,109.42,44.08,22.53,True,4.849999999999994,2.770000000000003,SMALL,30,480.32
2026-02-01 02:21:49,P_D_003,Zone_D,108.02,43.69,25.01,True,6.25,3.1600000000000037,MEDIUM,60,797.64
2026-02-01 02:21:50,P_D_003,Zone_D,108.58,44.07,21.87,True,5.689999999999998,2.780000000000001,MEDIUM,60,661.11
2026-02-01 02:21:51,P_D_003,Zone_D,100.75,37.64,22.26,True,13.519999999999996,9.21,MEDIUM,60,3732.5
2026-02-01 02:21:52,P_D_003,Zone_D,107.93,42.6,22.34,True,6.339999999999989,4.25,MEDIUM,60,820.78
2026-02-01 02:21:53,P_D_003,Zone_D,111.55,42.5,24.91,True,2.719999999999999,4.350000000000001,SMALL,30,151.07
2026-02-01 02:21:54,P_D_003,Zone_D,109.86,42.33,22.71,True,4.409999999999997,4.520000000000003,SMALL,30,397.12
2026-02-01 02:21:55,P_D_003,Zone_D,116.0,42.88,23.4,True,0.0,3.969999999999999,SMALL,30,0.0
2026-02-01 02:21:56,P_D_003,Zone_D,97.85,35.42,22.18,True,16.42,11.43,LARGE,100,5505.45
2026-02-01 02:21:57,P_D_003,Zone_D,93.25,32.45,22.22,True,21.019999999999996,14.399999999999999,LARGE,100,9022.19
2026-02-01 02:21:58,P_D_003,Zone_D,107.56,42.75,22.45,True,6.709999999999994,4.100000000000001,MEDIUM,60,919.37
2026-02-01 02:21:59,P_D_003,Zone_D,91.56,34.52,23.34,True,22.709999999999994,12.329999999999998,LARGE,100,10531.27
2026-02-01 02:22:00,P_D_003,Zone_D,98.56,39.22,23.28,True,15.709999999999994,7.630000000000003,LARGE,100,5039.63
2026-02-01 02:22:01,P_D_003,Zone_D,102.04,41.08,21.48,True,12.22999999999999,5.770000000000003,MEDIUM,60,3054.21
2026-02-01 02:22:02,P_D_003,Zone_D,110.67,45.22,22.99,True,3.5999999999999943,1.6300000000000026,SMALL,30,264.64
2026-02-01 02:22:03,P_D_003,Zone_D,97.3,38.68,23.56,True,16.97,8.170000000000002,LARGE,100,5880.44
2026-02-01 02:22:04,P_D_003,Zone_D,111.01,42.46,23.18,True,3.259999999999991,4.390000000000001,SMALL,30,217.01
2026-02-01 02:22:05,P_D_003,Zone_D,114.09,44.67,21.98,True,0.1799999999999926,2.1799999999999997,SMALL,30,0.66
2026-02-01 02:22:06,P_D_003,Zone_D,112.24,42.45,22.88,True,2.030000000000001,4.399999999999999,SMALL,30,84.15
2026-02-01 02:22:07,P_D_003,Zone_D,108.66,44.56,21.49,True,5.609999999999999,2.289999999999999,MEDIUM,60,642.65
2026-02-01 02:22:08,P_D_003,Zone_D,109.17,42.67,22.16,True,5.099999999999994,4.18,MEDIUM,60,531.11
2026-02-01 02:22:09,P_D_003,Zone_D,115.33,41.36,22.89,True,0.0,5.490000000000002,MEDIUM,60,0.0
2026-02-01 02:22:10,P_D_003,Zone_D,98.09,39.95,22.1,True,16.179999999999993,6.899999999999999,LARGE,100,5345.69
